Id,release,dir,exists,mean_FD,max_FD,mean_relative_motion,max_relative_motion,num_movements,coverage_missing,snr
M10982604,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10982604_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0605091383333,0.37376,0.0696836433784,0.190355588308,0,136.0,-409350.563489
M10992197,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10992197_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.124487303333,0.703558,0.0682812268131,0.298612206716,0,531.0,4410.71393848
M10936303,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10936303_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.182859430833,0.731629,0.141915025081,0.42857425261,0,1283.0,15941.4525327
M10916834,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10916834_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.08230710125,0.450386,0.0675124027823,0.315586770952,0,190.0,-12939.5720442
M10937496,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10937496_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.199383686667,1.45731,0.114437344564,1.00603265355,1,682.0,-7119.38790767
M10968239,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10968239_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.112164494167,1.40715,0.0711973607693,0.632254458268,0,177.0,7855.85769034
M10946714,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10946714_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.04935931,0.210041,0.0431631390836,0.0897991648068,0,199.0,-83090.4983362
M10923173,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10923173_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.060257195,0.573054,0.101204226656,0.258024068645,0,133.0,-3956.79384597
M10944667,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10944667_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.061360195,1.04809,0.0860173362975,0.551814651853,0,1920.0,14152.7482302
M10926919,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10926919_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.226899653333,1.57917,0.378362022264,1.03495242886,2,412.0,-13176.4799634
M10973496,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10973496_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0851855558333,0.709053,0.153294887676,0.373034864322,0,686.0,-4152.18621467
M10903714,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10903714_session_1/scan_RfMRI_std_2500_rest_RPI,False,0.0,0.0,0.0,0.0,0,0.0,0.0
M10993358,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10993358_JAF_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0728714058333,0.472368,0.079366144521,0.249540878415,0,127.0,-16571.3760464
M10935671,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10935671_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.04495984,0.181919,0.0328702003248,0.0920513443682,0,579.0,12280.0364289
M10968413,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10968413_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1345036025,0.353846,0.0556652374027,0.143484668171,0,931.0,-6615.40416801
M10962704,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10962704_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.141064325,1.16353,0.229707171877,0.486104453796,0,1434.0,-12680.4394137
M10950525,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10950525_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0444883233333,0.228,0.0446314608363,0.103317471901,0,1210.0,-1877.05018794
M10941795,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10941795_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0919441141667,0.805905,0.169399072175,0.415916457958,0,283.0,8918.6492485
M10905290,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10905290_RFA_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.246549125,1.27267,0.173940709243,0.732067811067,0,890.0,-11678.0040851
M10985428,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10985428_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.05906115,0.593908,0.0950260574085,0.185438399475,0,298.0,8831.79652707
M10983726,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10983726_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0653680066667,1.23419,0.120718653954,0.54063411842,0,488.0,-27663.7908846
